# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3226977	3227318	+							ATE40_RS15185	342		old_locus_tag=ATE40_015185
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3226977	3227318	+	WP_019452360.1	WP_019452360.1		hypothetical protein			ATE40_RS15185	342	113	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3227323	3227544	-							ATE40_RS15190	222		old_locus_tag=ATE40_015190
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3227323	3227544	-	WP_019452359.1	WP_019452359.1		zinc ribbon domain-containing protein			ATE40_RS15190	222	73	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3227558	3228514	-							ATE40_RS15195	957		old_locus_tag=ATE40_015195
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3227558	3228514	-	WP_019452358.1	WP_019452358.1		AEC family transporter			ATE40_RS15195	957	318	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3228614	3230104	-					der		ATE40_RS15200	1491		old_locus_tag=ATE40_015200
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3228614	3230104	-	WP_019452357.1	WP_019452357.1		ribosome biogenesis GTPase Der	der		ATE40_RS15200	1491	496	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3230360	3231541	-					bamB		ATE40_RS15205	1182		old_locus_tag=ATE40_015205
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3230360	3231541	-	WP_019452356.1	WP_019452356.1		outer membrane protein assembly factor BamB	bamB		ATE40_RS15205	1182	393	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3231553	3232173	-							ATE40_RS15210	621		old_locus_tag=ATE40_015210
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3231553	3232173	-	WP_019452355.1	WP_019452355.1		YfgM family protein			ATE40_RS15210	621	206	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3232187	3233461	-					hisS		ATE40_RS15215	1275		old_locus_tag=ATE40_015215
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3232187	3233461	-	WP_025159556.1	WP_025159556.1		histidine--tRNA ligase	hisS		ATE40_RS15215	1275	424	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3233601	3234722	-					ispG		ATE40_RS15220	1122		old_locus_tag=ATE40_015220
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3233601	3234722	-	WP_016929756.1	WP_016929756.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		ATE40_RS15220	1122	373	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3234768	3235742	-					rodZ		ATE40_RS15225	975		old_locus_tag=ATE40_015225
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3234768	3235742	-	WP_063919891.1	WP_063919891.1		cytoskeleton protein RodZ	rodZ		ATE40_RS15225	975	324	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3235732	3236481	-					pilW		ATE40_RS15230	750		old_locus_tag=ATE40_015230
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3235732	3236481	-	WP_025159554.1	WP_025159554.1		type IV pilus biogenesis/stability protein PilW	pilW		ATE40_RS15230	750	249	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3236580	3237776	-							ATE40_RS15235	1197		old_locus_tag=ATE40_015235
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3236580	3237776	-	WP_004941426.1	WP_004941426.1		bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN			ATE40_RS15235	1197	398	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3238009	3238434	-					ndk		ATE40_RS15240	426		old_locus_tag=ATE40_015240
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3238009	3238434	-	WP_004941424.1	WP_004941424.1		nucleoside-diphosphate kinase	ndk		ATE40_RS15240	426	141	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3238597	3239427	-					sseB		ATE40_RS15245	831		old_locus_tag=ATE40_015245
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3238597	3239427	-	WP_063919892.1	WP_063919892.1		enhanced serine sensitivity protein SseB	sseB		ATE40_RS15245	831	276	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3239517	3240812	-					pepB		ATE40_RS15250	1296		old_locus_tag=ATE40_015250
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3239517	3240812	-	WP_025159553.1	WP_025159553.1		aminopeptidase PepB	pepB		ATE40_RS15250	1296	431	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3241036	3241236	-					iscX		ATE40_RS15255	201		old_locus_tag=ATE40_015255
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3241036	3241236	-	WP_006327336.1	WP_006327336.1		Fe-S cluster assembly protein IscX	iscX		ATE40_RS15255	201	66	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3241269	3241604	-					fdx		ATE40_RS15260	336		old_locus_tag=ATE40_015260
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3241269	3241604	-	WP_004941417.1	WP_004941417.1		ISC system 2Fe-2S type ferredoxin	fdx		ATE40_RS15260	336	111	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3241607	3243457	-					hscA		ATE40_RS15265	1851		old_locus_tag=ATE40_015265
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3241607	3243457	-	WP_063919893.1	WP_063919893.1		Fe-S protein assembly chaperone HscA	hscA		ATE40_RS15265	1851	616	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3243490	3244011	-					hscB		ATE40_RS15270	522		old_locus_tag=ATE40_015270
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3243490	3244011	-	WP_063919894.1	WP_063919894.1		co-chaperone HscB	hscB		ATE40_RS15270	522	173	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3244074	3244397	-					iscA		ATE40_RS15275	324		old_locus_tag=ATE40_015275
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3244074	3244397	-	WP_004941410.1	WP_004941410.1		iron-sulfur cluster assembly protein IscA	iscA		ATE40_RS15275	324	107	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3244452	3244838	-					iscU		ATE40_RS15280	387		old_locus_tag=ATE40_015280
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3244452	3244838	-	WP_004941408.1	WP_004941408.1		Fe-S cluster assembly scaffold IscU	iscU		ATE40_RS15280	387	128	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3244863	3246077	-					iscS		ATE40_RS15285	1215		old_locus_tag=ATE40_015285
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3244863	3246077	-	WP_015378780.1	WP_015378780.1		cysteine desulfurase	iscS		ATE40_RS15285	1215	404	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3246132	3246626	-					iscR		ATE40_RS15290	495		old_locus_tag=ATE40_015290
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3246132	3246626	-	WP_025159551.1	WP_025159551.1		Fe-S cluster assembly transcriptional regulator IscR	iscR		ATE40_RS15290	495	164	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3246820	3247554	-					trmJ		ATE40_RS15295	735		old_locus_tag=ATE40_015295
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3246820	3247554	-	WP_019452346.1	WP_019452346.1		tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	trmJ		ATE40_RS15295	735	244	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3247674	3248477	+					suhB		ATE40_RS15300	804		old_locus_tag=ATE40_015300
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3247674	3248477	+	WP_004941400.1	WP_004941400.1		inositol-1-monophosphatase	suhB		ATE40_RS15300	804	267	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3248534	3249556	-							ATE40_RS15305	1023		old_locus_tag=ATE40_015305
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3248534	3249556	-	WP_063919895.1	WP_063919895.1		nickel/cobalt transporter			ATE40_RS15305	1023	340	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3249547	3250182	-							ATE40_RS15310	636		old_locus_tag=ATE40_015310
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3249547	3250182	-	WP_063919896.1	WP_063919896.1		DUF1007 family protein			ATE40_RS15310	636	211	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3250364	3251629	+					csiE		ATE40_RS15315	1266		old_locus_tag=ATE40_015315
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3250364	3251629	+	WP_063919897.1	WP_063919897.1		stationary phase inducible protein CsiE	csiE		ATE40_RS15315	1266	421	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3251636	3252781	-							ATE40_RS15320	1146		old_locus_tag=ATE40_015320
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3251636	3252781	-	WP_019452342.1	WP_019452342.1		3-phenylpropionate MFS transporter			ATE40_RS15320	1146	381	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3252938	3254191	-							ATE40_RS15325	1254		old_locus_tag=ATE40_015325
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3252938	3254191	-	WP_004941389.1	WP_004941389.1		serine hydroxymethyltransferase			ATE40_RS15325	1254	417	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3254548	3255738	+					hmpA		ATE40_RS15330	1191		old_locus_tag=ATE40_015330
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3254548	3255738	+	WP_019452341.1	WP_019452341.1		NO-inducible flavohemoprotein	hmpA		ATE40_RS15330	1191	396	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3255776	3256960	-							ATE40_RS15335	1185		old_locus_tag=ATE40_015335
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3255776	3256960	-	WP_063919898.1	WP_063919898.1		cytochrome c			ATE40_RS15335	1185	394	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3256957	3258867	-							ATE40_RS15340	1911		old_locus_tag=ATE40_015340
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3256957	3258867	-	WP_063919899.1	WP_063919899.1		NAD(P)/FAD-dependent oxidoreductase			ATE40_RS15340	1911	636	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3259007	3260431	-					patD		ATE40_RS15345	1425		old_locus_tag=ATE40_015345
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3259007	3260431	-	WP_019452338.1	WP_019452338.1		aminobutyraldehyde dehydrogenase	patD		ATE40_RS15345	1425	474	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3260467	3261273	-							ATE40_RS15350	807		old_locus_tag=ATE40_015350
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3260467	3261273	-	WP_016929774.1	WP_016929774.1		ABC transporter permease			ATE40_RS15350	807	268	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3261263	3262207	-							ATE40_RS15355	945		old_locus_tag=ATE40_015355
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3261263	3262207	-	WP_019452337.1	WP_019452337.1		ABC transporter permease			ATE40_RS15355	945	314	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3262209	3263237	-							ATE40_RS15360	1029		old_locus_tag=ATE40_015360
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3262209	3263237	-	WP_019452336.1	WP_019452336.1		ABC transporter ATP-binding protein			ATE40_RS15360	1029	342	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3263291	3264445	-							ATE40_RS15365	1155		old_locus_tag=ATE40_015365
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3263291	3264445	-	WP_063919900.1	WP_063919900.1		ABC transporter substrate-binding protein			ATE40_RS15365	1155	384	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3264518	3265981	-							ATE40_RS15370	1464		old_locus_tag=ATE40_015370
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3264518	3265981	-	WP_025159549.1	WP_025159549.1		gamma-aminobutyraldehyde dehydrogenase			ATE40_RS15370	1464	487	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3266097	3267020	-							ATE40_RS15375	924		old_locus_tag=ATE40_015375
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3266097	3267020	-	WP_019452333.1	WP_019452333.1		LysR substrate-binding domain-containing protein			ATE40_RS15375	924	307	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3267237	3267575	-					glnB		ATE40_RS15380	339		old_locus_tag=ATE40_015380
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3267237	3267575	-	WP_004847623.1	WP_004847623.1		nitrogen regulatory protein P-II	glnB		ATE40_RS15380	339	112	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3267587	3269209	-							ATE40_RS15385	1623		old_locus_tag=ATE40_015385
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3267587	3269209	-	WP_019452332.1	WP_019452332.1		NAD+ synthase			ATE40_RS15385	1623	540	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3269340	3270677	-					glrR		ATE40_RS15390	1338		old_locus_tag=ATE40_015390
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3269340	3270677	-	WP_019452331.1	WP_019452331.1		two-component system response regulator GlrR	glrR		ATE40_RS15390	1338	445	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3270674	3271546	-					qseG		ATE40_RS15395	873		old_locus_tag=ATE40_015395
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3270674	3271546	-	WP_063919901.1	WP_063919901.1		two-component system QseEF-associated lipoprotein QseG	qseG		ATE40_RS15395	873	290	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3271550	3272986	-							ATE40_RS15400	1437		old_locus_tag=ATE40_015400
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3271550	3272986	-	WP_019452329.1	WP_019452329.1		HAMP domain-containing histidine kinase			ATE40_RS15400	1437	478	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3273874	3277764	-					purL		ATE40_RS15405	3891		old_locus_tag=ATE40_015405
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3273874	3277764	-	WP_063919975.1	WP_063919975.1		phosphoribosylformylglycinamidine synthase	purL		ATE40_RS15405	3891	1296	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3278042	3279502	+					mltF		ATE40_RS15410	1461		old_locus_tag=ATE40_015410
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3278042	3279502	+	WP_019452327.1	WP_019452327.1		membrane-bound lytic murein transglycosylase MltF	mltF		ATE40_RS15410	1461	486	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3279503	3280009	-					tadA		ATE40_RS15415	507		old_locus_tag=ATE40_015415
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3279503	3280009	-	WP_019452326.1	WP_019452326.1		tRNA adenosine(34) deaminase TadA	tadA		ATE40_RS15415	507	168	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3280127	3281179	+							ATE40_RS15420	1053		old_locus_tag=ATE40_015420
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3280127	3281179	+	WP_063919902.1	WP_063919902.1		DUF2157 domain-containing protein			ATE40_RS15420	1053	350	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3281228	3281884	-					yfhb		ATE40_RS15425	657		old_locus_tag=ATE40_015425
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3281228	3281884	-	WP_019452324.1	WP_019452324.1		phosphatidylglycerophosphatase C	yfhb		ATE40_RS15425	657	218	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3281888	3283255	-							ATE40_RS15430	1368		old_locus_tag=ATE40_015430
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3281888	3283255	-	WP_063919903.1	WP_063919903.1		PTS transporter subunit EIIC			ATE40_RS15430	1368	455	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3283274	3284167	-					murQ		ATE40_RS15435	894		old_locus_tag=ATE40_015435
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3283274	3284167	-	WP_063919904.1	WP_063919904.1		N-acetylmuramic acid 6-phosphate etherase	murQ		ATE40_RS15435	894	297	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3284335	3285183	+							ATE40_RS15440	849		old_locus_tag=ATE40_015440
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3284335	3285183	+	WP_063919905.1	WP_063919905.1		MurR/RpiR family transcriptional regulator			ATE40_RS15440	849	282	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3285327	3286871	+							ATE40_RS24290	1545		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3285327	3286871	+	WP_218186328.1	WP_218186328.1		phosphoethanolamine transferase			ATE40_RS24290	1545	514	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3286963	3287223	+							ATE40_RS15450	261		old_locus_tag=ATE40_015450
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3286963	3287223	+	WP_063919906.1	WP_063919906.1		YfhL family 4Fe-4S dicluster ferredoxin			ATE40_RS15450	261	86	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3287270	3287650	-					acpS		ATE40_RS15455	381		old_locus_tag=ATE40_015455
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3287270	3287650	-	WP_019452319.1	WP_019452319.1		holo-ACP synthase	acpS		ATE40_RS15455	381	126	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3287650	3288381	-					pdxJ		ATE40_RS15460	732		old_locus_tag=ATE40_015460
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3287650	3288381	-	WP_063919907.1	WP_063919907.1		pyridoxine 5'-phosphate synthase	pdxJ		ATE40_RS15460	732	243	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3288453	3289184	-					recO		ATE40_RS15465	732		old_locus_tag=ATE40_015465
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3288453	3289184	-	WP_019452317.1	WP_019452317.1		DNA repair protein RecO	recO		ATE40_RS15465	732	243	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3289191	3290099	-					era		ATE40_RS15470	909		old_locus_tag=ATE40_015470
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3289191	3290099	-	WP_004929162.1	WP_004929162.1		GTPase Era	era		ATE40_RS15470	909	302	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3290096	3290776	-					rnc		ATE40_RS15475	681		old_locus_tag=ATE40_015475
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3290096	3290776	-	WP_004929158.1	WP_004929158.1		ribonuclease III	rnc		ATE40_RS15475	681	226	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3291013	3291990	-					lepB		ATE40_RS15480	978		old_locus_tag=ATE40_015480
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3291013	3291990	-	WP_063919908.1	WP_063919908.1		signal peptidase I	lepB		ATE40_RS15480	978	325	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3292023	3293822	-					lepA		ATE40_RS15485	1800		old_locus_tag=ATE40_015485
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3292023	3293822	-	WP_019452315.1	WP_019452315.1		translation elongation factor 4	lepA		ATE40_RS15485	1800	599	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3294342	3295178	+							ATE40_RS15490	837		old_locus_tag=ATE40_015490
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3294342	3295178	+	WP_063919909.1	WP_063919909.1		hypothetical protein			ATE40_RS15490	837	278	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3295175	3295651	-					rseC		ATE40_RS15495	477		old_locus_tag=ATE40_015495
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3295175	3295651	-	WP_063919910.1	WP_063919910.1		SoxR-reducing system protein RseC	rseC		ATE40_RS15495	477	158	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3295651	3296607	-					rseB		ATE40_RS15500	957		old_locus_tag=ATE40_015500
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3295651	3296607	-	WP_019452312.1	WP_019452312.1		sigma-E factor regulatory protein RseB	rseB		ATE40_RS15500	957	318	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3296607	3297260	-					rseA		ATE40_RS15505	654		old_locus_tag=ATE40_015505
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3296607	3297260	-	WP_019452311.1	WP_019452311.1		anti-sigma-E factor RseA	rseA		ATE40_RS15505	654	217	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3297291	3297866	-					rpoE		ATE40_RS15510	576		old_locus_tag=ATE40_015510
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3297291	3297866	-	WP_004929136.1	WP_004929136.1		RNA polymerase sigma factor RpoE	rpoE		ATE40_RS15510	576	191	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3298081	3299682	+					nadB		ATE40_RS15515	1602		old_locus_tag=ATE40_015515
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3298081	3299682	+	WP_019452310.1	WP_019452310.1		L-aspartate oxidase	nadB		ATE40_RS15515	1602	533	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3299721	3300473	-							ATE40_RS15520	753		old_locus_tag=ATE40_015520
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3299721	3300473	-	WP_177342855.1	WP_177342855.1		methyltransferase			ATE40_RS15520	753	250	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3300600	3301922	+					srmB		ATE40_RS15525	1323		old_locus_tag=ATE40_015525
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3300600	3301922	+	WP_016929798.1	WP_016929798.1		ATP-dependent RNA helicase SrmB	srmB		ATE40_RS15525	1323	440	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3301975	3302730	-							ATE40_RS15530	756		old_locus_tag=ATE40_015530
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3301975	3302730	-	WP_063919912.1	WP_063919912.1		ankyrin repeat domain-containing protein			ATE40_RS15530	756	251	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3302723	3303685	-							ATE40_RS15535	963		old_locus_tag=ATE40_015535
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3302723	3303685	-	WP_063919913.1	WP_063919913.1		DUF2974 domain-containing protein			ATE40_RS15535	963	320	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3303873	3304256	-					grcA		ATE40_RS15540	384		old_locus_tag=ATE40_015540
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3303873	3304256	-	WP_004929114.1	WP_004929114.1		autonomous glycyl radical cofactor GrcA	grcA		ATE40_RS15540	384	127	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3304603	3305286	+					ung		ATE40_RS15545	684		old_locus_tag=ATE40_015545
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3304603	3305286	+	WP_033635636.1	WP_033635636.1		uracil-DNA glycosylase	ung		ATE40_RS15545	684	227	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	3305342	3305926	-					grpE		ATE40_RS15550	585		old_locus_tag=ATE40_015550
