# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1952137	1953267	-					mdoC		E5D60_RS09245	1131		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1952137	1953267	-	WP_033633375.1	WP_033633375.1		glucans biosynthesis protein MdoC	mdoC		E5D60_RS09245	1131	376	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1953527	1955095	+					mdoG		E5D60_RS09250	1569		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1953527	1955095	+	WP_004927882.1	WP_004927882.1		glucans biosynthesis protein MdoG	mdoG		E5D60_RS09250	1569	522	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1955088	1957646	+					mdoH		E5D60_RS09255	2559		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1955088	1957646	+	WP_016928223.1	WP_016928223.1		glucans biosynthesis glucosyltransferase MdoH	mdoH		E5D60_RS09255	2559	852	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1957858	1958055	+							E5D60_RS09260	198		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1957858	1958055	+	WP_021504897.1	WP_021504897.1		YceK/YidQ family lipoprotein			E5D60_RS09260	198	65	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1958062	1958607	-							E5D60_RS09265	546		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1958062	1958607	-	WP_033633373.1	WP_033633373.1		sortase-like acyltransferase			E5D60_RS09265	546	181	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1958641	1959018	-							E5D60_RS09270	378		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1958641	1959018	-	WP_004927872.1	WP_004927872.1		MysB family protein			E5D60_RS09270	378	125	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1959229	1960917	+					leuA		E5D60_RS09275	1689		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1959229	1960917	+	WP_033633371.1	WP_033633371.1		2-isopropylmalate synthase	leuA		E5D60_RS09275	1689	562	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1960868	1961668	-							E5D60_RS09280	801		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1960868	1961668	-	WP_033633370.1	WP_033633370.1		helix-turn-helix transcriptional regulator			E5D60_RS09280	801	266	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1961804	1962121	+							E5D60_RS09285	318		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1961804	1962121	+	WP_004927863.1	WP_004927863.1		metalloregulator ArsR/SmtB family transcription factor			E5D60_RS09285	318	105	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1962111	1962545	+							E5D60_RS09290	435		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1962111	1962545	+	WP_033633369.1	WP_033633369.1		membrane protein			E5D60_RS09290	435	144	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1962548	1962976	+							E5D60_RS09295	429		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1962548	1962976	+	WP_033633368.1	WP_033633368.1		YeeE/YedE family protein			E5D60_RS09295	429	142	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1962967	1963365	+							E5D60_RS09300	399		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1962967	1963365	+	WP_033633367.1	WP_033633367.1		VOC family protein			E5D60_RS09300	399	132	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1963415	1964968	-							E5D60_RS09305	1554		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1963415	1964968	-	WP_033633366.1	WP_033633366.1		peptide MFS transporter			E5D60_RS09305	1554	517	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1965444	1966682	-					mdtG		E5D60_RS09310	1239		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1965444	1966682	-	WP_033633365.1	WP_033633365.1		multidrug efflux MFS transporter MdtG	mdtG		E5D60_RS09310	1239	412	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1966882	1967166	-							E5D60_RS09315	285		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1966882	1967166	-	WP_033633364.1	WP_033633364.1		YciI family protein			E5D60_RS09315	285	94	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1967268	1968188	-							E5D60_RS09320	921		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1967268	1968188	-	WP_015377426.1	WP_015377426.1		LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferasee			E5D60_RS09320	921	306	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1968450	1968608	+							E5D60_RS09325	159		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1968450	1968608	+	WP_015377427.1	WP_015377427.1		hypothetical protein			E5D60_RS09325	159	52	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1968727	1969794	+							E5D60_RS09330	1068		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1968727	1969794	+	WP_015377428.1	WP_015377428.1		rhodanese-related sulfurtransferase			E5D60_RS09330	1068	355	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1969838	1970416	-							E5D60_RS09335	579		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1969838	1970416	-	WP_015377429.1	WP_015377429.1		YceI family protein			E5D60_RS09335	579	192	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1970440	1970994	-							E5D60_RS09340	555		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1970440	1970994	-	WP_004927830.1	WP_004927830.1		cytochrome b			E5D60_RS09340	555	184	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1971437	1972495	+							E5D60_RS09345	1059		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1971437	1972495	+	WP_135638003.1	WP_135638003.1		AI-2E family transporter			E5D60_RS09345	1059	352	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1972443	1973447	-							E5D60_RS09350	1005		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1972443	1973447	-	WP_033633362.1	WP_033633362.1		zinc-dependent alcohol dehydrogenase family protein			E5D60_RS09350	1005	334	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1973451	1973567	-							E5D60_RS09355	117		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1973451	1973567	-	WP_004927822.1	WP_004927822.1		DUF2770 family protein			E5D60_RS09355	117	38	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1973690	1974316	-							E5D60_RS09360	627		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1973690	1974316	-	WP_033633361.1	WP_033633361.1		LuxR C-terminal-related transcriptional regulator			E5D60_RS09360	627	208	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1974533	1975648	-					solA		E5D60_RS09365	1116		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1974533	1975648	-	WP_033633360.1	WP_033633360.1		N-methyl-L-tryptophan oxidase	solA		E5D60_RS09365	1116	371	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1975788	1976042	-					bssS		E5D60_RS09370	255		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1975788	1976042	-	WP_004927812.1	WP_004927812.1		biofilm formation regulator BssS	bssS		E5D60_RS09370	255	84	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1976244	1976522	-							E5D60_RS09375	279		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1976244	1976522	-	WP_004927809.1	WP_004927809.1		hypothetical protein			E5D60_RS09375	279	92	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1976653	1976892	-					dinI		E5D60_RS09380	240		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1976653	1976892	-	WP_015377444.1	WP_015377444.1		DNA damage-inducible protein I	dinI		E5D60_RS09380	240	79	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1976968	1978014	-					pyrC		E5D60_RS09385	1047		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1976968	1978014	-	WP_135638006.1	WP_135638006.1		dihydroorotase	pyrC		E5D60_RS09385	1047	348	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1978228	1978515	+							E5D60_RS09390	288		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1978228	1978515	+	WP_015377446.1	WP_015377446.1		antibiotic biosynthesis monooxygenase			E5D60_RS09390	288	95	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1978576	1981908	-					rne		E5D60_RS09395	3333		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1978576	1981908	-	WP_072010112.1	WP_072010112.1		ribonuclease E	rne		E5D60_RS09395	3333	1110	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1982461	1983420	+					rluC		E5D60_RS09405	960		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1982461	1983420	+	WP_060559206.1	WP_060559206.1		23S rRNA pseudouridine(955/2504/2580) synthase RluC	rluC		E5D60_RS09405	960	319	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1983427	1984008	-							E5D60_RS09410	582		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1983427	1984008	-	WP_004927784.1	WP_004927784.1		Maf-like protein			E5D60_RS09410	582	193	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1984150	1984671	+					yceD		E5D60_RS09415	522		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1984150	1984671	+	WP_004927780.1	WP_004927780.1		23S rRNA accumulation protein YceD	yceD		E5D60_RS09415	522	173	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1984688	1984855	+					rpmF		E5D60_RS09420	168		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1984688	1984855	+	WP_004927778.1	WP_004927778.1		50S ribosomal protein L32	rpmF		E5D60_RS09420	168	55	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1984867	1985901	+					plsX		E5D60_RS09425	1035		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1984867	1985901	+	WP_004928717.1	WP_004928717.1		phosphate acyltransferase PlsX	plsX		E5D60_RS09425	1035	344	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1985908	1986861	+							E5D60_RS09430	954		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1985908	1986861	+	WP_033633357.1	WP_033633357.1		ketoacyl-ACP synthase III			E5D60_RS09430	954	317	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1986880	1987809	+					fabD		E5D60_RS09435	930		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1986880	1987809	+	WP_033633356.1	WP_033633356.1		ACP S-malonyltransferase	fabD		E5D60_RS09435	930	309	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1987821	1988555	+					fabG		E5D60_RS09440	735		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1987821	1988555	+	WP_004928729.1	WP_004928729.1		3-oxoacyl-ACP reductase FabG	fabG		E5D60_RS09440	735	244	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1988710	1988946	+					acpP		E5D60_RS09445	237		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1988710	1988946	+	WP_004719003.1	WP_004719003.1		acyl carrier protein	acpP		E5D60_RS09445	237	78	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1989029	1990270	+					fabF		E5D60_RS09450	1242		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1989029	1990270	+	WP_033633355.1	WP_033633355.1		beta-ketoacyl-ACP synthase II	fabF		E5D60_RS09450	1242	413	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1990415	1991212	+					pabC		E5D60_RS09455	798		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1990415	1991212	+	WP_033633354.1	WP_033633354.1		aminodeoxychorismate lyase	pabC		E5D60_RS09455	798	265	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1991226	1992251	+					mltG		E5D60_RS09460	1026		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1991226	1992251	+	WP_033633353.1	WP_033633353.1		endolytic transglycosylase MltG	mltG		E5D60_RS09460	1026	341	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1992241	1992879	+					tmk		E5D60_RS09465	639		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1992241	1992879	+	WP_033633352.1	WP_033633352.1		dTMP kinase	tmk		E5D60_RS09465	639	212	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1992879	1993886	+					holB		E5D60_RS09470	1008		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1992879	1993886	+	WP_033633351.1	WP_033633351.1		DNA polymerase III subunit delta'	holB		E5D60_RS09470	1008	335	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1993906	1994682	+							E5D60_RS09475	777		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1993906	1994682	+	WP_033633350.1	WP_033633350.1		metal-dependent hydrolase			E5D60_RS09475	777	258	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1995026	1996459	+					ptsG		E5D60_RS09480	1434		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1995026	1996459	+	WP_015377458.1	WP_015377458.1		PTS glucose transporter subunit IIBC	ptsG		E5D60_RS09480	1434	477	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1996516	1996881	-							E5D60_RS09485	366		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1996516	1996881	-	WP_033633349.1	WP_033633349.1		DUF4180 domain-containing protein			E5D60_RS09485	366	121	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1996896	1997366	-					mntR		E5D60_RS09490	471		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1996896	1997366	-	WP_016928182.1	WP_016928182.1		manganese-binding transcriptional regulator MntR	mntR		E5D60_RS09490	471	156	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1997596	1998900	+							E5D60_RS09495	1305		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1997596	1998900	+	WP_033633348.1	WP_033633348.1		Nramp family divalent metal transporter			E5D60_RS09495	1305	434	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1998938	1999687	-							E5D60_RS09500	750		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1998938	1999687	-	WP_033633347.1	WP_033633347.1		SDR family oxidoreductase			E5D60_RS09500	750	249	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1999787	2000164	+							E5D60_RS09505	378		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	1999787	2000164	+	WP_074469396.1	WP_074469396.1		helix-turn-helix transcriptional regulator			E5D60_RS09505	378	125	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2000161	2001066	-							E5D60_RS09510	906		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2000161	2001066	-	WP_033633346.1	WP_033633346.1		ABC transporter substrate-binding protein			E5D60_RS09510	906	301	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2001288	2001638	+					hinT		E5D60_RS09515	351		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2001288	2001638	+	WP_004928776.1	WP_004928776.1		purine nucleoside phosphoramidase	hinT		E5D60_RS09515	351	116	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2001650	2002039	+							E5D60_RS09520	390		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2001650	2002039	+	WP_015377465.1	WP_015377465.1		YcfL family protein			E5D60_RS09520	390	129	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2002066	2002656	+					lpoB		E5D60_RS09525	591		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2002066	2002656	+	WP_033633345.1	WP_033633345.1		penicillin-binding protein activator LpoB	lpoB		E5D60_RS09525	591	196	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2002637	2003503	+					thiK		E5D60_RS09530	867		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2002637	2003503	+	WP_033633344.1	WP_033633344.1		thiamine kinase	thiK		E5D60_RS09530	867	288	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2003541	2004560	+					nagZ		E5D60_RS09535	1020		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2003541	2004560	+	WP_021504926.1	WP_021504926.1		beta-N-acetylhexosaminidase	nagZ		E5D60_RS09535	1020	339	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2004640	2005182	+					ycfP		E5D60_RS09540	543		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2004640	2005182	+	WP_015377468.1	WP_015377468.1		alpha/beta hydrolase YcfP	ycfP		E5D60_RS09540	543	180	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2005515	2006819	+							E5D60_RS09545	1305		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2005515	2006819	+	WP_004928794.1	WP_004928794.1		NAD(P)/FAD-dependent oxidoreductase			E5D60_RS09545	1305	434	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2007176	2007712	+							E5D60_RS09550	537		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2007176	2007712	+	WP_004928798.1	WP_004928798.1		glycine zipper 2TM domain-containing protein			E5D60_RS09550	537	178	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2007977	2008456	+							E5D60_RS09555	480		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2007977	2008456	+	WP_033633343.1	WP_033633343.1		Rrf2 family transcriptional regulator			E5D60_RS09555	480	159	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2008521	2011664	-					sdeB		E5D60_RS09560	3144		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2008521	2011664	-	WP_048322921.1	WP_048322921.1		multidrug efflux RND transporter permease subunit SdeB	sdeB		E5D60_RS09560	3144	1047	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2011689	2012876	-					sdeA		E5D60_RS09565	1188		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2011689	2012876	-	WP_033633341.1	WP_033633341.1		multidrug efflux RND transporter periplasmic adaptor subunit SdeA	sdeA		E5D60_RS09565	1188	395	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2013172	2013528	+							E5D60_RS09570	357		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2013172	2013528	+	WP_004928813.1	WP_004928813.1		helix-turn-helix domain-containing protein			E5D60_RS09570	357	118	
gene	ncRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2013580	2013699	-							E5D60_RS09575	120		
ncRNA	other	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2013580	2013699	-				RtT sRNA			E5D60_RS09575	120		
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2013747	2013836	-							E5D60_RS09580	90		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2013747	2013836	-				tRNA-Ser			E5D60_RS09580	90		anticodon=GGA
gene	tRNA	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2014209	2014298	-							E5D60_RS09585	90		
tRNA		GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2014209	2014298	-				tRNA-Ser			E5D60_RS09585	90		anticodon=GGA
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2014746	2016212	+							E5D60_RS09590	1467		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2014746	2016212	+	WP_049202801.1	WP_049202801.1		peptide MFS transporter			E5D60_RS09590	1467	488	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2016340	2017281	+					ghrA		E5D60_RS09595	942		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2016340	2017281	+	WP_021505290.1	WP_021505290.1		glyoxylate/hydroxypyruvate reductase GhrA	ghrA		E5D60_RS09595	942	313	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2017372	2018109	+							E5D60_RS09600	738		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2017372	2018109	+	WP_004928821.1	WP_004928821.1		phosphatase			E5D60_RS09600	738	245	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2018152	2018730	+							E5D60_RS09605	579		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2018152	2018730	+	WP_015377474.1	WP_015377474.1		molecular chaperone			E5D60_RS09605	579	192	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2018888	2019541	+							E5D60_RS09610	654		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2018888	2019541	+	WP_033633339.1	WP_033633339.1		DUF533 domain-containing protein			E5D60_RS09610	654	217	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2019610	2021643	+							E5D60_RS09615	2034		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2019610	2021643	+	WP_033633338.1	WP_033633338.1		prolyl oligopeptidase family serine peptidase			E5D60_RS09615	2034	677	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2021679	2022347	-					exoX		E5D60_RS09620	669		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2021679	2022347	-	WP_004928833.1	WP_004928833.1		exodeoxyribonuclease X	exoX		E5D60_RS09620	669	222	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2022374	2023120	-							E5D60_RS09625	747		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2022374	2023120	-	WP_033633337.1	WP_033633337.1		carbon-nitrogen hydrolase family protein			E5D60_RS09625	747	248	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2023490	2023915	+					dksA		E5D60_RS09630	426		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2023490	2023915	+	WP_004928840.1	WP_004928840.1		RNA polymerase-binding protein DksA	dksA		E5D60_RS09630	426	141	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2023920	2024816	-							E5D60_RS09635	897		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2023920	2024816	-	WP_033633336.1	WP_033633336.1		LysR family transcriptional regulator			E5D60_RS09635	897	298	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2024965	2025360	+							E5D60_RS09640	396		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2024965	2025360	+	WP_033633335.1	WP_033633335.1		RidA family protein			E5D60_RS09640	396	131	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2025517	2026470	+					pip		E5D60_RS09645	954		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2025517	2026470	+	WP_004928848.1	WP_004928848.1		prolyl aminopeptidase	pip		E5D60_RS09645	954	317	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2026502	2026732	-							E5D60_RS09650	231		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2026502	2026732	-	WP_016928156.1	WP_016928156.1		DNA polymerase III subunit theta			E5D60_RS09650	231	76	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	2027077	2027595	+					ftnA		E5D60_RS09655	519		
