# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2828242	2828952	-	WP_015671401.1	WP_015671401.1		ATP-binding cassette domain-containing protein		61764754	I6G83_RS13240	711	236	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2830085	2832097	+					uvrB	61764755	I6G83_RS13245	2013		old_locus_tag=I6G83_13245
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2830085	2832097	+	WP_054307676.1	WP_054307676.1		excinuclease ABC subunit B	uvrB	61764755	I6G83_RS13245	2013	670	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2832208	2832453	+						61764756	I6G83_RS13250	246		old_locus_tag=I6G83_13250
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2832208	2832453	+	WP_015671403.1	WP_015671403.1		VF530 family protein		61764756	I6G83_RS13250	246	81	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2832857	2833774	-					yvcK	61764757	I6G83_RS13255	918		old_locus_tag=I6G83_13255
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2832857	2833774	-	WP_015671404.1	WP_015671404.1		uridine diphosphate-N-acetylglucosamine-binding protein YvcK	yvcK	61764757	I6G83_RS13255	918	305	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2834323	2835309	+					moaA	61764758	I6G83_RS13260	987		old_locus_tag=I6G83_13260
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2834323	2835309	+	WP_015671405.1	WP_015671405.1		GTP 3',8-cyclase MoaA	moaA	61764758	I6G83_RS13260	987	328	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2835340	2835852	+					moaB	61764759	I6G83_RS13265	513		old_locus_tag=I6G83_13265
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2835340	2835852	+	WP_054305956.1	WP_054305956.1		molybdenum cofactor biosynthesis protein B	moaB	61764759	I6G83_RS13265	513	170	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2835857	2836336	+					moaC	61764760	I6G83_RS13270	480		old_locus_tag=I6G83_13270
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2835857	2836336	+	WP_015671407.1	WP_015671407.1		cyclic pyranopterin monophosphate synthase MoaC	moaC	61764760	I6G83_RS13270	480	159	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2836333	2836578	+					moaD	61764761	I6G83_RS13275	246		old_locus_tag=I6G83_13275
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2836333	2836578	+	WP_054305957.1	WP_054305957.1		molybdopterin synthase sulfur carrier subunit	moaD	61764761	I6G83_RS13275	246	81	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2836581	2837033	+					moaE	61764762	I6G83_RS13280	453		old_locus_tag=I6G83_13280
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2836581	2837033	+	WP_054305958.1	WP_054305958.1		molybdopterin synthase catalytic subunit MoaE	moaE	61764762	I6G83_RS13280	453	150	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2837163	2837873	+						61764763	I6G83_RS13285	711		old_locus_tag=I6G83_13285
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2837163	2837873	+	WP_015671410.1	WP_015671410.1		Bax inhibitor-1/YccA family protein		61764763	I6G83_RS13285	711	236	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2837948	2839054	-						61764764	I6G83_RS13290	1107		old_locus_tag=I6G83_13290
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2837948	2839054	-	WP_054305959.1	WP_054305959.1		ABC transporter permease		61764764	I6G83_RS13290	1107	368	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2839064	2840218	-						61764765	I6G83_RS13295	1155		old_locus_tag=I6G83_13295
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2839064	2840218	-	WP_054305960.1	WP_054305960.1		ABC transporter permease		61764765	I6G83_RS13295	1155	384	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2840218	2841951	-						61764766	I6G83_RS13300	1734		old_locus_tag=I6G83_13300
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2840218	2841951	-	WP_054305961.1	WP_054305961.1		ATP-binding cassette domain-containing protein		61764766	I6G83_RS13300	1734	577	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2841961	2842947	-					hlyD	61764767	I6G83_RS13305	987		old_locus_tag=I6G83_13305
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2841961	2842947	-	WP_054305962.1	WP_054305962.1		secretion protein HlyD	hlyD	61764767	I6G83_RS13305	987	328	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2842960	2843667	-					cecR	61764768	I6G83_RS13310	708		old_locus_tag=I6G83_13310
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2842960	2843667	-	WP_054305963.1	WP_054305963.1		transcriptional regulator CecR	cecR	61764768	I6G83_RS13310	708	235	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2843997	2845364	+					rhlE	61764769	I6G83_RS13315	1368		old_locus_tag=I6G83_13315
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2843997	2845364	+	WP_015671418.1	WP_015671418.1		ATP-dependent RNA helicase RhlE	rhlE	61764769	I6G83_RS13315	1368	455	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2845484	2846431	+					dusC	61764770	I6G83_RS13320	948		old_locus_tag=I6G83_13320
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2845484	2846431	+	WP_054305964.1	WP_054305964.1		tRNA dihydrouridine(16) synthase DusC	dusC	61764770	I6G83_RS13320	948	315	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2846421	2847173	-						61764771	I6G83_RS13325	753		old_locus_tag=I6G83_13325
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2846421	2847173	-	WP_054305965.1	WP_054305965.1		arylamine N-acetyltransferase		61764771	I6G83_RS13325	753	250	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2847283	2849148	-						61764772	I6G83_RS13330	1866		old_locus_tag=I6G83_13330
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2847283	2849148	-	WP_054305966.1	WP_054305966.1		hypothetical protein		61764772	I6G83_RS13330	1866	621	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2849341	2850807	-					ansP	61764773	I6G83_RS13335	1467		old_locus_tag=I6G83_13335
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2849341	2850807	-	WP_054305967.1	WP_054305967.1		L-asparagine permease	ansP	61764773	I6G83_RS13335	1467	488	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2851519	2851956	+						61764774	I6G83_RS13340	438		old_locus_tag=I6G83_13340
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2851519	2851956	+	WP_054305968.1	WP_054305968.1		MarR family transcriptional regulator		61764774	I6G83_RS13340	438	145	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2851999	2852436	-						61764775	I6G83_RS13345	438		old_locus_tag=I6G83_13345
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2851999	2852436	-	WP_054305969.1	WP_054305969.1		PACE efflux transporter		61764775	I6G83_RS13345	438	145	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2852559	2853440	+						61764776	I6G83_RS13350	882		old_locus_tag=I6G83_13350
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2852559	2853440	+	WP_054305970.1	WP_054305970.1		LysR family transcriptional regulator		61764776	I6G83_RS13350	882	293	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2853461	2854015	-						61764777	I6G83_RS13355	555		old_locus_tag=I6G83_13355
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2853461	2854015	-	WP_054305971.1	WP_054305971.1		DedA family protein		61764777	I6G83_RS13355	555	184	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2854285	2855214	+					pbpG	61764778	I6G83_RS13360	930		old_locus_tag=I6G83_13360
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2854285	2855214	+	WP_041412015.1	WP_041412015.1		D-alanyl-D-alanine endopeptidase	pbpG	61764778	I6G83_RS13360	930	309	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2855379	2856305	+						61764779	I6G83_RS13365	927		old_locus_tag=I6G83_13365
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2855379	2856305	+	WP_054305972.1	WP_054305972.1		DUF808 domain-containing protein		61764779	I6G83_RS13365	927	308	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2856365	2857303	-						61764780	I6G83_RS13370	939		old_locus_tag=I6G83_13370
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2856365	2857303	-	WP_054305973.1	WP_054305973.1		DMT family transporter		61764780	I6G83_RS13370	939	312	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2857399	2858286	+						61764781	I6G83_RS13375	888		old_locus_tag=I6G83_13375
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2857399	2858286	+	WP_232238915.1	WP_232238915.1		LysR family transcriptional regulator		61764781	I6G83_RS13375	888	295	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2858302	2859330	-						61764782	I6G83_RS13380	1029		old_locus_tag=I6G83_13380
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2858302	2859330	-	WP_054305975.1	WP_054305975.1		MerR family transcriptional regulator		61764782	I6G83_RS13380	1029	342	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2859461	2860273	-						61764783	I6G83_RS13385	813		old_locus_tag=I6G83_13385
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2859461	2860273	-	WP_054307876.1	WP_054307876.1		MetQ/NlpA family lipoprotein		61764783	I6G83_RS13385	813	270	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2860387	2861211	-						61764784	I6G83_RS13390	825		old_locus_tag=I6G83_13390
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2860387	2861211	-	WP_062779021.1	WP_062779021.1		DUF1460 domain-containing protein		61764784	I6G83_RS13390	825	274	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2861315	2861854	-						61764785	I6G83_RS13395	540		old_locus_tag=I6G83_13395
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2861315	2861854	-	WP_054307878.1	WP_054307878.1		GNAT family N-acetyltransferase		61764785	I6G83_RS13395	540	179	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2861854	2862321	-						61764786	I6G83_RS13400	468		old_locus_tag=I6G83_13400
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2861854	2862321	-	WP_054307879.1	WP_054307879.1		N-acetyltransferase		61764786	I6G83_RS13400	468	155	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2862561	2863151	+						61764787	I6G83_RS13405	591		old_locus_tag=I6G83_13405
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2862561	2863151	+	WP_072186192.1	WP_072186192.1		YIP1 family protein		61764787	I6G83_RS13405	591	196	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2863209	2864060	-						61764788	I6G83_RS13410	852		old_locus_tag=I6G83_13410
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2863209	2864060	-	WP_054307880.1	WP_054307880.1		DMT family transporter		61764788	I6G83_RS13410	852	283	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2864425	2865303	+						61764789	I6G83_RS13415	879		old_locus_tag=I6G83_13415
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2864425	2865303	+	WP_054307881.1	WP_054307881.1		dihydrodipicolinate synthase family protein		61764789	I6G83_RS13415	879	292	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2865528	2865785	-						61764790	I6G83_RS13420	258		old_locus_tag=I6G83_13420
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2865528	2865785	-	WP_054307548.1	WP_054307548.1		bacteriocin immunity protein		61764790	I6G83_RS13420	258	85	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2865787	2867199	-						61764791	I6G83_RS13425	1413		old_locus_tag=I6G83_13425
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2865787	2867199	-	WP_054307549.1	WP_054307549.1		S-type pyocin domain-containing protein		61764791	I6G83_RS13425	1413	470	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2867740	2869458	-					dld	61764792	I6G83_RS13430	1719		old_locus_tag=I6G83_13430
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2867740	2869458	-	WP_054307550.1	WP_054307550.1		D-lactate dehydrogenase	dld	61764792	I6G83_RS13430	1719	572	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2869515	2870318	-					map	61764793	I6G83_RS13435	804		old_locus_tag=I6G83_13435
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2869515	2870318	-	WP_054307551.1	WP_054307551.1		type I methionyl aminopeptidase	map	61764793	I6G83_RS13435	804	267	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2870315	2870518	-						61764794	I6G83_RS13440	204		old_locus_tag=I6G83_13440
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2870315	2870518	-	WP_054307552.1	WP_054307552.1		ParD-like family protein		61764794	I6G83_RS13440	204	67	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2870714	2871820	+					ddlA	61764795	I6G83_RS13445	1107		old_locus_tag=I6G83_13445
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2870714	2871820	+	WP_015671442.1	WP_015671442.1		D-alanine--D-alanine ligase	ddlA	61764795	I6G83_RS13445	1107	368	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2871980	2873899	+						61764796	I6G83_RS13450	1920		old_locus_tag=I6G83_13450
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2871980	2873899	+	WP_054307553.1	WP_054307553.1		methyl-accepting chemotaxis protein		61764796	I6G83_RS13450	1920	639	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2874012	2874716	+						61764797	I6G83_RS13455	705		old_locus_tag=I6G83_13455
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2874012	2874716	+	WP_054307554.1	WP_054307554.1		cysteine hydrolase		61764797	I6G83_RS13455	705	234	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2874771	2875718	+						61764798	I6G83_RS13460	948		old_locus_tag=I6G83_13460
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2874771	2875718	+	WP_054307555.1	WP_054307555.1		helix-turn-helix domain-containing protein		61764798	I6G83_RS13460	948	315	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2875734	2876510	-						61764799	I6G83_RS13465	777		old_locus_tag=I6G83_13465
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2875734	2876510	-	WP_054307556.1	WP_054307556.1		ABC transporter substrate-binding protein		61764799	I6G83_RS13465	777	258	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2876539	2877693	-						61764800	I6G83_RS13470	1155		old_locus_tag=I6G83_13470
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2876539	2877693	-	WP_054307557.1	WP_054307557.1		methionine aminotransferase		61764800	I6G83_RS13470	1155	384	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2877807	2878727	+						61764801	I6G83_RS13475	921		old_locus_tag=I6G83_13475
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2877807	2878727	+	WP_054307558.1	WP_054307558.1		LysR substrate-binding domain-containing protein		61764801	I6G83_RS13475	921	306	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2878828	2881125	+					bglX	61764802	I6G83_RS13480	2298		old_locus_tag=I6G83_13480
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2878828	2881125	+	WP_054307559.1	WP_054307559.1		beta-glucosidase BglX	bglX	61764802	I6G83_RS13480	2298	765	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2881204	2881593	-						61764803	I6G83_RS13485	390		old_locus_tag=I6G83_13485
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2881204	2881593	-	WP_054307560.1	WP_054307560.1		tautomerase family protein		61764803	I6G83_RS13485	390	129	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2881593	2881901	-						61764804	I6G83_RS13490	309		old_locus_tag=I6G83_13490
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2881593	2881901	-	WP_054307561.1	WP_054307561.1		carboxymuconolactone decarboxylase family protein		61764804	I6G83_RS13490	309	102	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2882002	2882886	+						61764805	I6G83_RS13495	885		old_locus_tag=I6G83_13495
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2882002	2882886	+	WP_054307562.1	WP_054307562.1		LysR substrate-binding domain-containing protein		61764805	I6G83_RS13495	885	294	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2883125	2883427	-						61764806	I6G83_RS13500	303		old_locus_tag=I6G83_13500
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2883125	2883427	-	WP_054307563.1	WP_054307563.1		hypothetical protein		61764806	I6G83_RS13500	303	100	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2883424	2884059	-						61764807	I6G83_RS13505	636		old_locus_tag=I6G83_13505
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2883424	2884059	-	WP_015671457.1	WP_015671457.1		AAA family ATPase		61764807	I6G83_RS13505	636	211	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2884351	2885244	-						61764808	I6G83_RS13510	894		old_locus_tag=I6G83_13510
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2884351	2885244	-	WP_061324664.1	WP_061324664.1		LysR family transcriptional regulator		61764808	I6G83_RS13510	894	297	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2885296	2886480	-						61764809	I6G83_RS13515	1185		old_locus_tag=I6G83_13515
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2885296	2886480	-	WP_054307376.1	WP_054307376.1		MFS transporter		61764809	I6G83_RS13515	1185	394	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2886714	2887016	-						61764810	I6G83_RS13520	303		old_locus_tag=I6G83_13520
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2886714	2887016	-	WP_054307377.1	WP_054307377.1		DUF1330 domain-containing protein		61764810	I6G83_RS13520	303	100	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2887020	2887694	-						61764811	I6G83_RS13525	675		old_locus_tag=I6G83_13525
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2887020	2887694	-	WP_041411737.1	WP_041411737.1		GntR family transcriptional regulator		61764811	I6G83_RS13525	675	224	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2888133	2888735	+						61764812	I6G83_RS13530	603		old_locus_tag=I6G83_13530
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2888133	2888735	+	WP_015671462.1	WP_015671462.1		amino acid synthesis family protein		61764812	I6G83_RS13530	603	200	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2888707	2889534	+						61764813	I6G83_RS13535	828		old_locus_tag=I6G83_13535
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2888707	2889534	+	WP_054307378.1	WP_054307378.1		alpha/beta hydrolase		61764813	I6G83_RS13535	828	275	
gene	pseudogene	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2889575	2890453	+						61764814	I6G83_RS13540	879		partial;pseudo;old_locus_tag=I6G83_13540
CDS	without_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2889575	2890453	+				flavin reductase family protein		61764814	I6G83_RS13540	879		partial;pseudo
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2890473	2891510	+						61764815	I6G83_RS13545	1038		old_locus_tag=I6G83_13545
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2890473	2891510	+	WP_054307380.1	WP_054307380.1		LLM class flavin-dependent oxidoreductase		61764815	I6G83_RS13545	1038	345	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2891525	2892991	+						61764816	I6G83_RS13550	1467		old_locus_tag=I6G83_13550
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2891525	2892991	+	WP_054307381.1	WP_054307381.1		aldehyde dehydrogenase		61764816	I6G83_RS13550	1467	488	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2893078	2894472	+						61764817	I6G83_RS13555	1395		old_locus_tag=I6G83_13555
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2893078	2894472	+	WP_015671467.1	WP_015671467.1		cytosine permease		61764817	I6G83_RS13555	1395	464	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2894492	2896057	-					lsrK	61764818	I6G83_RS13560	1566		old_locus_tag=I6G83_13560
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2894492	2896057	-	WP_054307382.1	WP_054307382.1		autoinducer-2 kinase	lsrK	61764818	I6G83_RS13560	1566	521	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2896240	2896533	+					lsrG	61764819	I6G83_RS13565	294		old_locus_tag=I6G83_13565
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2896240	2896533	+	WP_015671469.1	WP_015671469.1		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	lsrG	61764819	I6G83_RS13565	294	97	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2896570	2897226	-						61764820	I6G83_RS13570	657		old_locus_tag=I6G83_13570
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2896570	2897226	-	WP_054307383.1	WP_054307383.1		DUF799 domain-containing protein		61764820	I6G83_RS13570	657	218	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2897223	2897582	-						61764821	I6G83_RS13575	360		old_locus_tag=I6G83_13575
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2897223	2897582	-	WP_171020787.1	WP_171020787.1		DUF4810 domain-containing protein		61764821	I6G83_RS13575	360	119	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2897597	2898268	-						61764822	I6G83_RS13580	672		old_locus_tag=I6G83_13580
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2897597	2898268	-	WP_054307385.1	WP_054307385.1		CsgG/HfaB family protein		61764822	I6G83_RS13580	672	223	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2898521	2899435	+						61764823	I6G83_RS13585	915		old_locus_tag=I6G83_13585
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2898521	2899435	+	WP_054307386.1	WP_054307386.1		helix-turn-helix domain-containing GNAT family N-acetyltransferase		61764823	I6G83_RS13585	915	304	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2899504	2899761	-						61764824	I6G83_RS13590	258		old_locus_tag=I6G83_13590
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2899504	2899761	-	WP_054307387.1	WP_054307387.1		DUF1471 domain-containing protein		61764824	I6G83_RS13590	258	85	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2900343	2900987	+						61764825	I6G83_RS13595	645		old_locus_tag=I6G83_13595
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2900343	2900987	+	WP_054307389.1	WP_054307389.1		TetR/AcrR family transcriptional regulator		61764825	I6G83_RS13595	645	214	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	2901003	2901440	-						61764826	I6G83_RS13600	438		old_locus_tag=I6G83_13600
